Date,Product_ID,Product_Name,Defect_Type,Defect_Count,Inspection_Result,Audit_Score,Rework_Count,Rejection_Count,Complaint_ID,Complaint_Reason,Lab_Test_Result,Test_Batch_ID,COPQ,Compliance_Status,Cpk,Ppk,First_Pass_Yield (%)
2022-07-26,P005,Widget_E,Misalignment,42,Pass,78,11,6,CMP53150,Surface Issue,Pass,TB58147,4296,Yes,1.53,1.64,95.73
2023-01-16,P001,Widget_A,Dent,25,Pass,84,12,6,CMP03105,Material Issue,Fail,TB90778,1045,Yes,1.53,1.39,85.05
2024-03-16,P003,Widget_C,Scratch,6,Fail,98,16,5,CMP62441,Surface Issue,Pass,TB25383,1922,Yes,1.55,1.25,94.98
2025-01-10,P002,Widget_B,Scratch,21,Pass,87,0,4,CMP77784,Dimension Error,Pass,TB90630,3129,Yes,1.56,1.87,96.12
2025-01-27,P001,Widget_A,None,47,Pass,93,10,3,CMP55793,Surface Issue,Pass,TB31560,1560,Yes,1.88,1.56,87.55
2023-02-04,P004,Widget_D,Dent,17,Pass,72,6,7,CMP91634,Material Issue,Pass,TB26617,2110,Yes,1.2,1.11,92.56
2023-09-02,P002,Widget_B,Crack,44,Fail,97,15,0,CMP23851,Packaging,Pass,TB59913,8061,No,1.17,1.07,88.22
2023-07-25,P005,Widget_E,Crack,37,Fail,85,8,0,CMP61617,Dimension Error,Pass,TB67519,7035,Yes,1.69,1.5,95.21
2023-01-21,P001,Widget_A,None,31,Pass,93,17,0,CMP61798,Dimension Error,Pass,TB10344,2196,Yes,1.27,1.44,97.67
2023-11-01,P002,Widget_B,None,10,Pass,78,16,7,CMP26862,Material Issue,Pass,TB62063,7000,Yes,1.58,1.15,92.94
2024-07-01,P001,Widget_A,Dent,17,Pass,79,0,7,CMP81345,Material Issue,Pass,TB08074,7900,Yes,1.6,1.68,85.72
2024-05-19,P002,Widget_B,Misalignment,34,Fail,89,0,8,CMP41298,Dimension Error,Pass,TB30708,1991,Yes,1.68,1.27,92.8
2022-05-20,P003,Widget_C,Crack,31,Pass,98,18,7,CMP86907,Dimension Error,Pass,TB67644,5875,Yes,1.99,1.27,90.56
2023-01-18,P004,Widget_D,None,22,Pass,93,7,7,CMP32649,Surface Issue,Pass,TB05592,7039,Yes,1.62,1.6,96.78
2024-04-28,P001,Widget_A,Dent,11,Pass,97,3,9,CMP18320,Packaging,Pass,TB68353,9643,Yes,1.69,1.24,89.0
2025-04-04,P003,Widget_C,Crack,39,Pass,83,3,8,CMP40843,Material Issue,Pass,TB30080,9207,Yes,1.68,1.41,93.88
2025-03-31,P004,Widget_D,Crack,29,Pass,85,7,8,CMP31300,Surface Issue,Pass,TB75304,1695,Yes,1.75,1.84,95.28
2024-12-06,P005,Widget_E,None,47,Pass,84,15,6,CMP11954,Dimension Error,Pass,TB25413,8456,Yes,1.76,1.05,96.78
2025-04-13,P003,Widget_C,Misalignment,21,Fail,85,2,2,CMP45052,Surface Issue,Pass,TB45730,3664,Yes,1.53,1.7,86.1
2023-07-23,P002,Widget_B,Misalignment,27,Pass,71,7,1,CMP71663,Packaging,Pass,TB27215,8827,Yes,1.37,1.56,95.48
2024-11-10,P002,Widget_B,Scratch,6,Fail,85,8,5,CMP62700,Packaging,Pass,TB72806,8300,Yes,1.32,1.86,96.02
2022-09-26,P004,Widget_D,Crack,31,Pass,75,17,3,CMP21568,Surface Issue,Pass,TB63120,1644,Yes,1.85,1.68,90.16
2024-05-11,P002,Widget_B,Dent,18,Pass,73,12,0,CMP88160,Surface Issue,Fail,TB26174,5205,Yes,1.9,1.07,93.99
2023-06-26,P001,Widget_A,Dent,8,Pass,86,16,0,CMP41645,Packaging,Pass,TB15427,4934,Yes,1.38,1.24,86.38
2023-01-31,P005,Widget_E,None,49,Pass,90,19,7,CMP25665,Material Issue,Pass,TB80495,7354,Yes,1.27,1.74,93.11
2022-10-05,P005,Widget_E,Crack,8,Pass,97,6,6,CMP70230,Surface Issue,Pass,TB98803,9274,Yes,1.36,1.25,91.89
2023-09-21,P001,Widget_A,Scratch,4,Pass,85,15,3,CMP26117,Dimension Error,Pass,TB64838,9985,Yes,1.46,1.63,85.17
2023-12-06,P002,Widget_B,Dent,42,Pass,78,9,5,CMP80573,Packaging,Pass,TB96621,2196,Yes,1.66,1.25,94.4
2024-08-01,P003,Widget_C,Dent,2,Fail,82,1,8,CMP46090,Material Issue,Pass,TB51389,2548,Yes,1.42,1.8,87.55
2024-06-17,P003,Widget_C,None,21,Fail,74,16,1,CMP58617,Surface Issue,Pass,TB69382,1588,No,1.05,1.57,95.53
2025-04-13,P001,Widget_A,None,30,Pass,71,8,8,CMP53365,Material Issue,Pass,TB15693,2679,Yes,1.91,1.98,95.0
2025-04-02,P003,Widget_C,Crack,2,Pass,90,17,0,CMP49528,Packaging,Pass,TB54062,8616,Yes,1.23,1.79,92.62
2022-09-07,P001,Widget_A,Scratch,12,Fail,81,0,1,CMP26867,Surface Issue,Pass,TB87535,8309,Yes,1.13,1.14,97.09
2023-06-03,P003,Widget_C,Misalignment,26,Fail,81,19,2,CMP67270,Dimension Error,Pass,TB77456,3238,Yes,1.77,1.59,90.93
2023-01-28,P001,Widget_A,Scratch,43,Pass,99,1,2,CMP55919,Material Issue,Pass,TB77947,6766,Yes,1.18,1.71,86.3
2023-07-19,P005,Widget_E,Scratch,20,Pass,89,1,2,CMP14548,Dimension Error,Pass,TB09269,7203,Yes,1.52,1.79,87.43
2024-04-20,P002,Widget_B,Dent,27,Pass,96,14,7,CMP78502,Surface Issue,Pass,TB15914,3284,Yes,1.48,1.66,94.23
2023-05-15,P003,Widget_C,Crack,6,Pass,77,15,4,CMP92001,Dimension Error,Pass,TB09547,8144,Yes,1.24,1.29,87.59
2022-07-28,P001,Widget_A,None,33,Pass,98,2,4,CMP58218,Surface Issue,Pass,TB92699,6692,Yes,1.72,1.62,92.35
2024-05-08,P001,Widget_A,Dent,36,Pass,70,14,4,CMP49247,Dimension Error,Pass,TB07755,8293,No,1.87,1.9,91.96
2023-12-24,P003,Widget_C,Scratch,9,Pass,75,6,5,CMP42184,Surface Issue,Pass,TB89202,1282,Yes,1.83,1.52,85.84
2023-10-05,P003,Widget_C,Crack,4,Pass,72,11,9,CMP73392,Dimension Error,Pass,TB75682,2566,Yes,1.8,1.14,89.6
2024-04-04,P005,Widget_E,Dent,41,Pass,77,19,3,CMP90058,Surface Issue,Pass,TB70788,2324,Yes,1.94,1.35,93.46
2022-05-17,P005,Widget_E,Crack,42,Fail,95,5,9,CMP09553,Packaging,Pass,TB17105,6775,Yes,1.63,1.97,86.59
2024-06-22,P003,Widget_C,Scratch,2,Pass,91,13,7,CMP03574,Dimension Error,Pass,TB05260,3601,Yes,1.6,1.32,86.76
2023-06-28,P002,Widget_B,Scratch,40,Pass,74,19,6,CMP83966,Material Issue,Pass,TB91376,9810,Yes,1.05,1.94,94.33
2025-03-13,P002,Widget_B,Crack,33,Pass,88,4,2,CMP45323,Packaging,Fail,TB49360,2901,Yes,1.53,1.69,86.59
2023-03-29,P002,Widget_B,None,27,Pass,84,9,5,CMP48193,Surface Issue,Pass,TB76564,2678,Yes,1.41,1.44,88.38
2023-05-02,P001,Widget_A,Dent,29,Pass,75,11,3,CMP95526,Dimension Error,Pass,TB65981,7874,Yes,1.01,2.0,88.3
2023-02-28,P002,Widget_B,Dent,23,Pass,86,12,6,CMP83182,Dimension Error,Pass,TB28238,2014,Yes,1.45,1.84,94.49
2025-02-09,P003,Widget_C,Scratch,3,Fail,99,10,7,CMP62528,Packaging,Pass,TB36308,4625,No,1.05,1.48,85.6
2024-06-12,P005,Widget_E,Misalignment,34,Pass,87,15,6,CMP79857,Surface Issue,Pass,TB04421,4078,Yes,1.25,1.0,96.12
2023-07-16,P005,Widget_E,None,16,Pass,78,15,5,CMP92880,Packaging,Pass,TB96590,6417,No,1.37,1.16,85.2
2023-02-11,P002,Widget_B,None,9,Pass,73,15,6,CMP65904,Surface Issue,Pass,TB45694,7710,Yes,1.79,1.3,88.02
2023-11-10,P001,Widget_A,Dent,37,Pass,98,0,2,CMP95272,Dimension Error,Pass,TB70652,5222,Yes,1.81,1.4,85.66
2022-06-29,P004,Widget_D,Misalignment,20,Pass,83,14,9,CMP17712,Material Issue,Pass,TB31208,9500,Yes,1.11,1.12,95.44
2022-09-10,P002,Widget_B,Crack,22,Pass,80,19,7,CMP01588,Material Issue,Pass,TB27467,3219,Yes,1.21,1.12,92.58
2025-02-10,P005,Widget_E,Scratch,35,Pass,99,1,8,CMP80708,Dimension Error,Pass,TB21416,6831,Yes,1.42,1.1,93.08
2022-12-27,P001,Widget_A,Crack,42,Pass,86,11,9,CMP12659,Material Issue,Pass,TB40662,7471,Yes,1.17,1.14,89.05
2024-08-06,P004,Widget_D,Dent,33,Pass,73,1,0,CMP71515,Packaging,Pass,TB94694,9535,Yes,1.56,1.16,96.76
2024-12-19,P001,Widget_A,Dent,44,Pass,90,16,6,CMP53934,Packaging,Pass,TB06507,2572,Yes,1.54,1.78,86.83
2022-05-16,P001,Widget_A,Dent,33,Pass,88,3,0,CMP50859,Material Issue,Pass,TB86479,2828,Yes,1.64,1.67,93.07
2023-12-21,P004,Widget_D,Misalignment,2,Pass,83,8,8,CMP12916,Dimension Error,Pass,TB05810,8290,Yes,1.9,1.22,89.15
2024-09-25,P001,Widget_A,None,11,Pass,93,0,1,CMP92631,Material Issue,Pass,TB76493,5867,Yes,1.21,1.48,86.84
2023-08-08,P003,Widget_C,Crack,30,Pass,76,4,0,CMP28160,Surface Issue,Pass,TB83620,4655,Yes,1.07,1.01,89.54
2022-07-16,P003,Widget_C,Misalignment,42,Pass,72,9,5,CMP97938,Material Issue,Pass,TB85360,9555,Yes,1.78,1.12,87.11
2022-07-27,P002,Widget_B,Misalignment,6,Pass,75,12,8,CMP77343,Material Issue,Pass,TB00761,5170,Yes,1.86,1.48,89.15
2022-05-12,P002,Widget_B,Crack,33,Pass,74,2,2,CMP48356,Material Issue,Pass,TB91920,3883,Yes,1.75,1.35,87.18
2024-11-06,P002,Widget_B,Scratch,2,Pass,75,3,6,CMP31538,Surface Issue,Pass,TB47423,2183,Yes,1.64,1.67,86.71
2025-01-27,P004,Widget_D,Misalignment,21,Pass,98,14,9,CMP49347,Packaging,Pass,TB73234,5202,No,1.33,1.93,93.57
2023-03-28,P001,Widget_A,Misalignment,40,Pass,78,6,8,CMP39069,Surface Issue,Pass,TB36051,2672,Yes,1.76,1.11,87.98
2025-04-15,P005,Widget_E,Crack,2,Pass,94,11,2,CMP31281,Dimension Error,Pass,TB20900,9080,Yes,1.57,1.7,92.47
2023-09-29,P005,Widget_E,Scratch,34,Fail,75,7,5,CMP12446,Packaging,Pass,TB16338,9392,Yes,1.25,1.75,89.86
2023-08-25,P002,Widget_B,Dent,47,Pass,87,11,9,CMP74755,Dimension Error,Pass,TB05890,9730,Yes,1.35,1.11,90.96
2024-09-28,P005,Widget_E,Misalignment,8,Pass,79,11,9,CMP73027,Packaging,Pass,TB31113,1604,Yes,1.53,1.04,85.78
2024-10-24,P002,Widget_B,None,45,Pass,90,7,5,CMP58929,Surface Issue,Pass,TB63545,5944,Yes,1.65,1.97,94.51
2022-09-10,P002,Widget_B,Dent,37,Pass,88,3,3,CMP23439,Dimension Error,Pass,TB95820,9236,Yes,1.51,1.72,92.13
2023-04-04,P004,Widget_D,Dent,1,Pass,76,17,1,CMP17665,Packaging,Pass,TB45795,6025,Yes,1.49,1.08,85.27
2025-04-09,P005,Widget_E,Scratch,27,Pass,76,19,6,CMP30351,Packaging,Pass,TB69114,3398,Yes,1.07,1.94,94.51
2023-08-02,P001,Widget_A,None,32,Pass,83,1,2,CMP21554,Dimension Error,Pass,TB29699,2653,Yes,1.12,1.38,87.16
2023-10-23,P001,Widget_A,Dent,42,Pass,71,15,3,CMP18930,Material Issue,Pass,TB12182,4395,Yes,1.98,1.56,90.16
2023-01-16,P003,Widget_C,Crack,16,Fail,89,6,8,CMP89630,Surface Issue,Pass,TB35923,2187,Yes,1.29,1.02,90.01
2023-12-06,P005,Widget_E,Misalignment,37,Pass,79,10,5,CMP62607,Surface Issue,Pass,TB92887,4521,Yes,1.13,1.33,94.5
2025-01-06,P004,Widget_D,Scratch,21,Pass,99,13,2,CMP12866,Packaging,Pass,TB63565,4560,Yes,1.13,1.31,86.16
2022-08-24,P003,Widget_C,Misalignment,35,Pass,89,5,9,CMP08024,Dimension Error,Pass,TB83269,1894,Yes,1.8,1.56,88.51
2023-12-08,P005,Widget_E,None,9,Pass,70,9,0,CMP21767,Dimension Error,Pass,TB45821,2870,Yes,1.01,1.04,88.3
2025-04-26,P002,Widget_B,Crack,37,Pass,83,14,2,CMP43285,Material Issue,Pass,TB95283,5256,Yes,1.42,1.93,97.66
2023-07-17,P002,Widget_B,Dent,27,Pass,72,10,7,CMP09141,Surface Issue,Pass,TB97231,6854,Yes,1.42,1.37,87.28
2023-09-21,P003,Widget_C,Crack,32,Pass,88,5,1,CMP17287,Material Issue,Pass,TB63072,8801,Yes,1.36,1.21,94.56
2023-09-27,P004,Widget_D,Dent,30,Pass,77,11,7,CMP72997,Dimension Error,Pass,TB07095,5480,Yes,1.11,1.72,86.87
2023-10-08,P002,Widget_B,None,46,Pass,98,15,9,CMP13895,Material Issue,Pass,TB55492,2378,Yes,1.93,1.46,95.1
2022-05-10,P004,Widget_D,Misalignment,8,Pass,87,4,4,CMP33764,Surface Issue,Pass,TB24671,8531,Yes,1.69,1.42,85.11
2023-05-20,P005,Widget_E,Misalignment,17,Pass,88,4,4,CMP42368,Dimension Error,Pass,TB94014,8659,Yes,1.26,1.74,91.53
2024-07-09,P002,Widget_B,Crack,20,Pass,97,15,0,CMP54688,Packaging,Pass,TB42487,1740,Yes,1.52,1.75,97.77
2023-11-27,P001,Widget_A,None,5,Pass,97,17,8,CMP56116,Dimension Error,Pass,TB48110,7227,Yes,1.65,1.66,89.86
2023-04-27,P002,Widget_B,Dent,7,Pass,71,19,3,CMP81738,Surface Issue,Pass,TB87519,6295,Yes,1.53,1.28,87.78
2024-12-06,P001,Widget_A,None,46,Pass,94,17,1,CMP94331,Surface Issue,Pass,TB24685,8356,Yes,1.1,1.45,87.21
2024-11-10,P001,Widget_A,Misalignment,5,Pass,95,0,0,CMP49965,Material Issue,Pass,TB60637,1923,Yes,1.61,1.33,89.18
2024-09-21,P004,Widget_D,Misalignment,33,Fail,90,13,5,CMP92727,Material Issue,Pass,TB70239,1135,Yes,1.42,1.13,88.87
2025-04-01,P003,Widget_C,Crack,21,Pass,92,13,5,CMP69229,Packaging,Pass,TB78618,7917,Yes,1.84,1.55,87.65
2023-11-18,P005,Widget_E,Dent,45,Pass,73,15,2,CMP79639,Dimension Error,Pass,TB81382,9142,Yes,1.25,2.0,89.92
2022-05-14,P001,Widget_A,Crack,0,Fail,74,6,5,CMP56933,Material Issue,Pass,TB33383,9741,Yes,1.93,1.64,92.33
2024-03-02,P004,Widget_D,None,4,Fail,80,15,2,CMP96452,Surface Issue,Pass,TB05048,5185,Yes,1.23,1.78,91.79
2023-10-22,P005,Widget_E,Scratch,47,Pass,99,12,3,CMP76248,Material Issue,Pass,TB05534,9570,Yes,1.03,1.64,90.48
2024-03-12,P004,Widget_D,None,30,Pass,87,17,8,CMP70303,Material Issue,Pass,TB22627,3166,Yes,1.14,1.25,86.63
2023-09-14,P001,Widget_A,Dent,42,Pass,92,11,4,CMP55044,Dimension Error,Pass,TB37023,9998,Yes,1.11,1.91,89.17
2023-04-02,P002,Widget_B,Dent,27,Pass,75,13,8,CMP75296,Packaging,Pass,TB72923,1849,Yes,1.26,1.8,93.77
2025-01-27,P004,Widget_D,None,37,Pass,79,18,0,CMP66567,Packaging,Pass,TB95183,3426,Yes,1.57,1.34,87.5
2022-12-27,P005,Widget_E,Scratch,49,Pass,78,7,9,CMP79247,Surface Issue,Pass,TB24374,9971,Yes,1.51,1.98,96.53
2024-09-07,P005,Widget_E,None,13,Pass,94,12,5,CMP49366,Packaging,Pass,TB93590,7257,Yes,1.23,1.02,88.42
2023-12-22,P004,Widget_D,Scratch,37,Pass,92,9,5,CMP41855,Dimension Error,Pass,TB51864,7641,Yes,1.26,1.63,96.99
2022-11-09,P001,Widget_A,Dent,14,Pass,76,11,0,CMP25626,Surface Issue,Pass,TB75335,2881,Yes,1.02,1.23,87.28
2022-10-04,P001,Widget_A,Dent,43,Pass,94,4,2,CMP46736,Dimension Error,Pass,TB87981,2445,Yes,1.5,1.04,94.42
2022-08-11,P002,Widget_B,Dent,42,Pass,81,6,5,CMP45440,Surface Issue,Pass,TB24522,1255,No,1.45,1.34,94.15
2024-06-04,P001,Widget_A,Misalignment,35,Pass,70,14,4,CMP10419,Dimension Error,Pass,TB96403,8686,Yes,1.43,1.44,96.93
2025-04-24,P005,Widget_E,Dent,38,Pass,70,11,0,CMP32898,Material Issue,Pass,TB95155,4766,Yes,1.5,1.76,91.52
2024-10-04,P004,Widget_D,None,11,Pass,92,4,7,CMP96820,Surface Issue,Pass,TB09784,8614,Yes,1.69,1.92,90.3
2024-05-04,P002,Widget_B,Misalignment,45,Pass,83,13,6,CMP63664,Packaging,Pass,TB29543,1521,Yes,1.32,1.8,95.46
2024-08-21,P003,Widget_C,Misalignment,22,Pass,83,1,1,CMP39973,Packaging,Pass,TB20934,5313,Yes,1.99,1.84,88.68
2022-07-17,P005,Widget_E,Scratch,42,Pass,82,17,3,CMP93762,Surface Issue,Pass,TB93679,6043,No,1.27,1.24,97.81
2025-01-25,P001,Widget_A,Crack,7,Pass,84,18,0,CMP62947,Packaging,Pass,TB95507,9161,Yes,1.82,1.51,88.89
2023-06-22,P004,Widget_D,Scratch,46,Pass,95,6,0,CMP26932,Dimension Error,Pass,TB13177,2646,Yes,1.97,1.03,96.11
2023-03-17,P001,Widget_A,Misalignment,45,Pass,92,13,9,CMP37226,Material Issue,Pass,TB93582,6181,Yes,1.25,1.59,88.47
2022-09-14,P003,Widget_C,None,37,Pass,99,12,6,CMP68369,Surface Issue,Pass,TB74066,4825,Yes,1.82,1.58,89.09
2024-08-21,P003,Widget_C,Scratch,31,Pass,95,7,5,CMP84118,Material Issue,Pass,TB76833,8441,No,1.17,1.91,86.63
2023-01-25,P001,Widget_A,None,11,Pass,70,7,4,CMP06717,Surface Issue,Pass,TB23369,4118,Yes,1.62,1.55,89.76
2024-01-27,P003,Widget_C,None,45,Pass,78,6,6,CMP57029,Surface Issue,Pass,TB41797,3233,Yes,1.65,1.33,87.04
2024-05-26,P003,Widget_C,Crack,37,Pass,78,16,6,CMP51794,Material Issue,Pass,TB74015,8478,Yes,1.64,1.61,93.55
2022-12-02,P004,Widget_D,Scratch,32,Pass,79,1,0,CMP88246,Material Issue,Pass,TB30846,7152,Yes,1.09,1.1,93.94
2023-01-13,P003,Widget_C,Misalignment,14,Pass,99,14,0,CMP69198,Packaging,Pass,TB96909,1234,Yes,1.37,1.67,94.69
2023-01-20,P003,Widget_C,None,20,Pass,78,11,5,CMP73007,Packaging,Pass,TB82728,5404,Yes,1.4,1.84,87.9
2023-05-22,P002,Widget_B,Misalignment,31,Pass,91,10,5,CMP07376,Packaging,Pass,TB95232,3465,Yes,1.61,1.11,94.84
2022-12-15,P002,Widget_B,None,46,Pass,78,4,9,CMP05368,Material Issue,Pass,TB91200,8530,Yes,1.48,1.78,91.71
2024-11-30,P003,Widget_C,Misalignment,32,Pass,72,15,8,CMP33299,Material Issue,Pass,TB31362,1956,Yes,1.53,1.57,92.36
2023-01-31,P001,Widget_A,None,43,Pass,81,4,7,CMP65007,Surface Issue,Pass,TB11128,6889,Yes,1.7,1.75,86.17
2022-10-06,P001,Widget_A,None,25,Pass,91,10,9,CMP35399,Material Issue,Pass,TB45819,6919,Yes,1.25,1.62,88.29
2023-03-10,P005,Widget_E,Misalignment,18,Pass,97,15,3,CMP93514,Material Issue,Pass,TB31021,2044,Yes,1.91,1.78,92.99
2024-09-02,P003,Widget_C,Scratch,34,Pass,99,2,6,CMP04647,Surface Issue,Pass,TB01341,4043,No,1.85,1.81,96.53
2023-08-09,P001,Widget_A,Misalignment,19,Pass,98,13,4,CMP40051,Dimension Error,Pass,TB03383,9445,Yes,1.3,1.83,91.0
2023-07-23,P002,Widget_B,Crack,14,Pass,84,2,5,CMP18011,Surface Issue,Pass,TB40649,4700,Yes,1.3,1.44,95.23
2024-06-27,P001,Widget_A,Misalignment,5,Pass,90,4,9,CMP78284,Packaging,Pass,TB92572,6839,Yes,1.44,1.83,91.67
2022-06-15,P005,Widget_E,Crack,34,Pass,75,10,7,CMP29811,Surface Issue,Pass,TB59750,9274,Yes,1.11,1.1,93.88
2024-07-12,P002,Widget_B,None,30,Pass,94,2,3,CMP97523,Dimension Error,Pass,TB02062,6404,Yes,1.78,1.68,88.69
2024-03-10,P003,Widget_C,Dent,29,Pass,84,7,2,CMP83608,Surface Issue,Fail,TB17509,4212,Yes,1.61,1.36,96.19
2025-03-12,P004,Widget_D,Dent,9,Pass,98,6,1,CMP86975,Surface Issue,Pass,TB83901,3086,Yes,1.4,1.32,87.29
2024-10-18,P005,Widget_E,None,3,Pass,74,2,6,CMP71837,Surface Issue,Pass,TB28338,3886,Yes,1.54,1.63,88.38
2024-06-20,P005,Widget_E,Scratch,25,Pass,74,19,2,CMP51219,Packaging,Pass,TB57208,8985,Yes,1.56,1.02,95.6
2023-05-10,P003,Widget_C,Scratch,22,Fail,71,19,2,CMP88507,Dimension Error,Pass,TB94320,9557,Yes,1.46,1.4,91.06
2025-02-23,P001,Widget_A,None,45,Fail,92,14,5,CMP65456,Surface Issue,Pass,TB57525,8025,Yes,1.54,1.95,86.74
2023-03-29,P003,Widget_C,None,1,Pass,74,8,9,CMP68866,Surface Issue,Pass,TB75102,6044,Yes,1.51,1.97,92.5
2023-11-04,P005,Widget_E,None,26,Fail,84,19,2,CMP40021,Packaging,Fail,TB30534,9190,Yes,1.9,1.63,92.65
2022-09-07,P001,Widget_A,Crack,27,Pass,91,17,5,CMP49799,Dimension Error,Pass,TB44635,3230,Yes,1.61,1.89,93.96
2025-02-01,P003,Widget_C,None,0,Pass,90,8,6,CMP50486,Material Issue,Pass,TB10869,3843,Yes,1.17,1.1,94.47
2024-07-11,P005,Widget_E,Crack,40,Pass,72,3,0,CMP86775,Dimension Error,Pass,TB47781,8917,Yes,1.79,1.4,95.93
2024-10-17,P002,Widget_B,Crack,7,Pass,91,0,4,CMP66491,Surface Issue,Pass,TB12982,2947,Yes,1.67,1.84,96.52
2024-10-30,P001,Widget_A,Crack,21,Pass,76,10,7,CMP61720,Material Issue,Pass,TB41288,4883,Yes,1.6,1.54,92.9
2023-07-19,P004,Widget_D,Misalignment,38,Pass,94,14,8,CMP32980,Surface Issue,Pass,TB55311,4465,Yes,1.97,1.37,96.54
2024-02-24,P001,Widget_A,Scratch,45,Pass,71,9,7,CMP25404,Packaging,Pass,TB25148,1531,Yes,1.81,1.32,89.33
2022-08-17,P001,Widget_A,Dent,43,Pass,76,3,0,CMP93950,Surface Issue,Pass,TB09357,8359,Yes,1.73,1.24,87.13
2025-04-10,P002,Widget_B,Dent,30,Pass,89,10,8,CMP17705,Dimension Error,Pass,TB74327,7112,Yes,1.1,1.12,95.07
2023-03-03,P002,Widget_B,Dent,18,Pass,94,5,4,CMP11628,Packaging,Pass,TB66252,4011,Yes,1.76,1.24,97.43
2025-04-12,P003,Widget_C,None,30,Pass,86,14,5,CMP15336,Material Issue,Pass,TB47925,4467,Yes,1.98,1.07,88.94
2024-08-08,P003,Widget_C,Scratch,2,Pass,80,9,2,CMP97969,Packaging,Pass,TB57120,1277,Yes,1.2,1.52,89.36
2024-10-16,P003,Widget_C,Crack,5,Pass,89,17,5,CMP34571,Packaging,Pass,TB45140,4787,Yes,1.77,1.88,95.55
2023-07-11,P001,Widget_A,Crack,35,Fail,91,2,6,CMP29594,Dimension Error,Pass,TB47424,3109,Yes,1.4,1.88,97.38
2023-08-03,P004,Widget_D,Crack,1,Pass,77,7,1,CMP07611,Dimension Error,Pass,TB93602,2576,Yes,1.12,1.93,85.01
2022-10-10,P001,Widget_A,Scratch,17,Pass,79,2,7,CMP85067,Dimension Error,Pass,TB57855,4168,Yes,1.19,1.54,87.33
2023-04-09,P003,Widget_C,Dent,25,Pass,96,11,8,CMP65235,Packaging,Pass,TB15121,2347,Yes,1.55,1.98,89.46
2023-07-31,P004,Widget_D,Scratch,7,Fail,87,0,6,CMP21039,Packaging,Pass,TB40740,7963,Yes,1.7,1.46,95.71
2022-11-02,P001,Widget_A,None,10,Pass,77,1,0,CMP09115,Packaging,Pass,TB18654,1699,Yes,1.65,1.11,87.46
2022-08-11,P005,Widget_E,Scratch,17,Pass,86,16,6,CMP82247,Surface Issue,Pass,TB32421,7451,Yes,1.43,1.85,97.43
2023-05-02,P002,Widget_B,Dent,14,Pass,99,1,8,CMP62029,Surface Issue,Pass,TB49586,4429,Yes,1.35,1.63,86.99
2023-08-10,P001,Widget_A,None,7,Pass,76,15,0,CMP69435,Material Issue,Pass,TB18183,4444,Yes,1.46,1.85,85.4
2024-02-09,P003,Widget_C,Scratch,30,Pass,71,17,7,CMP09559,Material Issue,Pass,TB03414,4586,Yes,1.62,1.59,88.51
2022-12-15,P002,Widget_B,Scratch,23,Pass,73,1,2,CMP73989,Material Issue,Pass,TB76874,2427,Yes,1.09,1.03,88.26
2024-01-04,P001,Widget_A,None,30,Pass,95,18,9,CMP34111,Surface Issue,Pass,TB48343,3815,No,1.42,1.74,97.03
2022-12-20,P003,Widget_C,Misalignment,20,Pass,82,10,1,CMP30497,Packaging,Pass,TB10115,8152,Yes,1.61,1.64,96.03
2023-07-13,P003,Widget_C,Crack,40,Fail,74,6,5,CMP19233,Material Issue,Pass,TB17098,9184,Yes,1.96,1.54,89.22
2024-05-22,P004,Widget_D,Misalignment,23,Pass,71,15,8,CMP69567,Surface Issue,Fail,TB17502,2301,Yes,1.46,1.37,88.68
2024-12-06,P005,Widget_E,None,32,Pass,85,13,8,CMP01044,Material Issue,Pass,TB06939,9502,Yes,1.83,1.67,93.97
2023-04-21,P001,Widget_A,Misalignment,41,Pass,82,8,4,CMP82553,Dimension Error,Pass,TB27923,1373,No,1.66,1.5,87.06
2022-06-19,P004,Widget_D,Misalignment,33,Pass,88,12,5,CMP99383,Dimension Error,Pass,TB66564,7686,Yes,1.16,1.38,87.11
2022-05-08,P001,Widget_A,Crack,14,Pass,72,14,8,CMP37145,Surface Issue,Pass,TB97638,5488,Yes,1.2,1.88,95.06
2023-09-04,P003,Widget_C,None,46,Pass,81,19,5,CMP35401,Surface Issue,Pass,TB14347,5116,Yes,1.07,1.72,90.12
2023-05-23,P001,Widget_A,Scratch,13,Pass,80,19,1,CMP71167,Surface Issue,Pass,TB14858,9347,Yes,1.48,1.83,93.58
2024-07-30,P005,Widget_E,None,44,Pass,99,9,0,CMP40042,Packaging,Pass,TB54057,7836,Yes,1.18,1.74,93.67
2024-01-12,P001,Widget_A,None,46,Pass,72,11,7,CMP41461,Surface Issue,Pass,TB34882,6964,Yes,1.38,1.29,89.48
2022-07-08,P003,Widget_C,Dent,32,Pass,90,2,8,CMP80091,Material Issue,Pass,TB34709,1836,Yes,1.23,1.45,86.72
2023-09-09,P003,Widget_C,None,6,Pass,75,1,6,CMP32162,Dimension Error,Pass,TB39489,3177,Yes,1.8,1.03,92.05
2023-01-21,P003,Widget_C,Dent,29,Pass,77,14,4,CMP62894,Surface Issue,Pass,TB78571,7370,Yes,1.54,1.88,85.77
2022-06-14,P003,Widget_C,Dent,4,Pass,83,14,3,CMP32565,Dimension Error,Pass,TB27727,9410,Yes,1.18,1.97,86.43
