Date,Product_ID,Product_Name,COGM,Product_Profit,Product_Loss,ROI (%),Equipment_ID,Department_Name,Department_Cost,Budget,Actual_Spend,Working_Capital,Cash_Flow_Amount,Risk_Level
2024-09-01,P001,Widget_A,209708,40989,191,12.15,EQ5174,Logistics,266903,269450.7,288055.11,681032,167541,Low
2023-05-01,P004,Widget_D,366174,82962,4245,18.2,EQ9081,Quality,290161,338790.88,288664.29,821830,165309,Medium
2023-10-01,P002,Widget_B,366084,92939,4193,12.23,EQ8874,Logistics,372884,391426.0,343195.87,839064,172656,Medium
2024-07-01,P005,Widget_E,345270,97718,1330,9.7,EQ2099,Logistics,304481,342383.81,307149.25,977818,109616,Low
2024-11-01,P001,Widget_A,387464,93041,3871,12.52,EQ7573,Assembly,245164,282193.98,254665.23,547056,60778,Low
2024-09-01,P004,Widget_D,392093,74294,2824,5.62,EQ1840,Assembly,390277,441412.67,390558.82,829784,102346,Medium
2025-02-01,P003,Widget_C,239319,88758,927,8.78,EQ4314,Manufacturing,383277,459912.92,386889.63,597186,61046,Medium
2023-07-01,P004,Widget_D,299158,22699,1099,9.71,EQ3344,Logistics,382254,445226.77,402684.6,987252,197762,Low
2022-12-01,P001,Widget_A,255125,39500,981,6.02,EQ3741,Assembly,255190,265810.67,265493.79,605071,145452,Low
2022-12-01,P004,Widget_D,170157,25913,2030,5.02,EQ1241,Logistics,398343,461034.82,395487.32,750290,103100,Low
2022-05-01,P003,Widget_C,192460,93956,4998,14.52,EQ7565,Manufacturing,271219,277101.03,286419.3,952840,116034,Low
2024-09-01,P002,Widget_B,412874,26980,2072,18.17,EQ7784,Manufacturing,233105,264378.15,254309.29,976053,50707,Medium
2024-10-01,P004,Widget_D,369361,77108,3843,10.67,EQ2814,Manufacturing,360558,399342.9,361613.55,627282,117940,Medium
2024-03-01,P005,Widget_E,134020,70733,3886,13.64,EQ7292,Assembly,362885,378341.55,365371.02,682236,119202,Low
2024-09-01,P002,Widget_B,158294,63709,905,9.2,EQ2271,Assembly,276149,276244.91,293245.63,919648,166918,High
2024-09-01,P003,Widget_C,470116,99138,2599,19.2,EQ0521,Logistics,380567,453191.5,413140.09,444736,126454,Low
2023-05-01,P001,Widget_A,332399,82636,1510,14.45,EQ0194,Manufacturing,356185,375363.36,340051.45,678862,118528,Medium
2024-06-01,P001,Widget_A,475981,40580,1511,15.93,EQ2313,Assembly,269145,307163.78,243057.57,667843,199981,Low
2024-01-01,P001,Widget_A,325566,33829,1008,19.08,EQ9386,Assembly,274547,302648.9,255825.52,513226,193979,Low
2024-02-01,P005,Widget_E,105106,60042,3786,11.58,EQ5609,Manufacturing,335157,378417.65,332854.15,504725,93272,Low
2025-02-01,P002,Widget_B,342799,75887,3681,16.97,EQ0161,Assembly,310592,331805.64,318257.32,430283,146491,High
2024-02-01,P004,Widget_D,356279,20985,2887,9.22,EQ7151,Manufacturing,283271,308311.43,307223.95,463563,166032,Low
2024-09-01,P004,Widget_D,214513,59901,659,12.75,EQ7380,Assembly,289470,304506.52,316047.52,648246,127752,Low
2023-10-01,P004,Widget_D,311237,61171,2605,12.9,EQ4279,Manufacturing,351616,374663.85,383168.38,697092,79275,Low
2024-02-01,P002,Widget_B,129510,33496,78,5.95,EQ2124,Logistics,361366,409985.62,388822.98,413079,99042,Low
2025-01-01,P002,Widget_B,310620,61996,556,13.45,EQ6902,Manufacturing,207487,208588.73,214399.81,670202,172300,Low
2022-12-01,P002,Widget_B,384048,26331,2682,17.63,EQ1969,Manufacturing,220610,264313.83,225338.87,698999,132286,Low
2023-03-01,P005,Widget_E,235237,61451,3433,13.6,EQ8333,Manufacturing,262441,283402.14,238309.54,586472,169901,Medium
2024-02-01,P002,Widget_B,378877,55849,143,14.81,EQ8513,Manufacturing,234769,276162.06,218880.95,551933,154448,Low
2024-05-01,P003,Widget_C,169236,34694,3785,18.88,EQ5385,Quality,331090,351650.94,337245.77,776038,183323,Low
2024-01-01,P005,Widget_E,334886,98009,1518,6.29,EQ5084,Quality,205697,207851.63,215866.7,771219,108314,Low
2024-03-01,P002,Widget_B,373303,28758,1120,18.91,EQ2038,Logistics,256713,298685.51,280676.1,709739,146097,Low
2024-12-01,P004,Widget_D,368774,74204,269,10.7,EQ6964,Assembly,374426,405200.38,405253.76,447585,146935,Low
2023-10-01,P003,Widget_C,265393,57490,1917,13.77,EQ3710,Manufacturing,212804,228465.77,198021.56,885268,106391,Low
2023-10-01,P003,Widget_C,447434,57570,726,17.62,EQ1816,Quality,253808,285075.23,257490.38,837310,80660,Medium
2025-05-01,P003,Widget_C,121734,92229,4352,16.54,EQ7340,Manufacturing,315651,361135.09,304138.12,932754,125571,Medium
2025-03-01,P001,Widget_A,196515,59604,247,18.52,EQ4021,Quality,235303,282276.22,220397.46,554534,88498,Low
2024-01-01,P005,Widget_E,332645,90118,4936,8.84,EQ6360,Manufacturing,338796,393744.52,346371.07,517841,124883,Medium
2024-12-01,P001,Widget_A,122572,79839,4834,10.03,EQ9642,Assembly,274190,313120.5,281833.31,926526,138685,Low
2025-01-01,P002,Widget_B,225580,79601,1577,18.8,EQ3547,Manufacturing,211077,222657.86,191876.65,613621,133582,Low
2025-02-01,P002,Widget_B,424895,73670,2708,5.88,EQ1481,Quality,225907,265730.92,223178.11,701503,56065,Low
2023-11-01,P001,Widget_A,121834,32637,426,19.61,EQ7146,Quality,322109,339878.98,319447.38,585393,144191,Medium
2022-06-01,P005,Widget_E,239997,30722,306,10.28,EQ7285,Quality,309423,322474.68,281044.15,557355,142934,High
2023-11-01,P004,Widget_D,209643,52110,3486,6.93,EQ8430,Assembly,262554,276356.59,266150.95,890163,137655,Low
2023-09-01,P001,Widget_A,382908,37420,461,10.62,EQ1259,Assembly,273944,328468.68,282797.51,932406,85390,Medium
2024-03-01,P001,Widget_A,438906,69332,2848,15.63,EQ3145,Quality,305274,345052.07,328615.75,522282,176816,Low
2025-02-01,P003,Widget_C,394487,61201,248,5.46,EQ8597,Logistics,262754,302201.02,287439.92,641616,178813,Low
2023-02-01,P005,Widget_E,483663,67970,3059,11.49,EQ6167,Quality,213017,245554.24,220341.55,444750,140473,High
2024-02-01,P005,Widget_E,263941,81261,4343,9.31,EQ7809,Quality,373906,390607.79,379265.76,815084,88463,Medium
2025-01-01,P005,Widget_E,457986,31057,1436,6.62,EQ0813,Quality,227877,238120.32,234471.52,955252,80053,Low
2025-04-01,P001,Widget_A,347363,50837,1764,18.21,EQ4424,Manufacturing,280420,318388.3,257426.58,809667,77351,Low
2025-04-01,P005,Widget_E,430869,63611,719,19.47,EQ2850,Quality,371366,399690.23,367046.07,755437,134977,Low
2024-07-01,P003,Widget_C,247246,45138,1401,10.04,EQ0465,Quality,290357,297115.67,315841.26,497833,76067,Low
2024-02-01,P002,Widget_B,322351,43997,3793,11.22,EQ6159,Assembly,376107,411597.85,365209.83,875993,77213,Low
2024-12-01,P001,Widget_A,323379,92493,1403,8.73,EQ3285,Quality,284565,295767.25,275827.84,698890,99720,Low
2025-05-01,P005,Widget_E,396314,90221,256,16.0,EQ9668,Manufacturing,353500,408072.72,343063.17,594098,69111,High
2023-04-01,P001,Widget_A,266711,74894,2837,5.76,EQ4190,Logistics,302789,330420.31,284084.93,719027,192694,High
2023-09-01,P004,Widget_D,354936,71008,1887,16.68,EQ0305,Assembly,269858,280286.81,273907.45,916297,152884,Medium
2024-10-01,P002,Widget_B,341642,31378,4501,14.95,EQ2982,Quality,358656,427721.5,353917.35,778885,187287,Low
2023-03-01,P004,Widget_D,338448,48070,4663,17.79,EQ9183,Manufacturing,345719,361490.63,374355.76,708589,129663,High
2024-04-01,P001,Widget_A,189867,34440,4318,8.9,EQ3938,Manufacturing,360324,371367.52,368703.28,518057,74886,Low
2025-03-01,P004,Widget_D,495565,73507,2893,6.93,EQ2507,Manufacturing,211654,238214.97,201127.72,769728,130976,Low
2022-05-01,P003,Widget_C,392694,44435,2965,12.14,EQ1472,Assembly,284320,332229.15,258141.54,860581,165901,Low
2022-12-01,P001,Widget_A,100681,92491,0,7.53,EQ7739,Manufacturing,296871,330834.2,320698.41,914526,69196,Medium
2022-09-01,P004,Widget_D,465657,24431,4986,13.64,EQ3276,Logistics,247230,264264.08,256717.94,572073,102773,High
2025-03-01,P003,Widget_C,225729,52882,1824,8.81,EQ6002,Assembly,369068,384714.41,340038.94,501494,134452,Low
2024-09-01,P004,Widget_D,263596,34672,4580,7.8,EQ6323,Assembly,216617,253849.67,200825.61,580090,194814,Low
2022-10-01,P004,Widget_D,282117,54917,172,19.74,EQ6659,Manufacturing,398249,446561.88,358882.52,663109,179285,Low
2023-11-01,P002,Widget_B,307000,21307,2312,8.2,EQ4626,Quality,392998,456550.08,386315.42,781104,161940,Low
2023-02-01,P001,Widget_A,203505,53792,1151,16.48,EQ7858,Quality,319443,344138.3,294842.73,976039,192416,Low
2024-05-01,P004,Widget_D,307188,63295,3080,7.53,EQ7343,Assembly,395805,473879.05,403710.75,493683,129101,Low
2025-01-01,P004,Widget_D,196228,90397,1552,11.78,EQ4662,Logistics,222294,225876.32,214453.16,517503,198106,Medium
2022-08-01,P003,Widget_C,249465,60205,2149,18.52,EQ1807,Quality,249777,295912.18,239734.28,659302,140986,Low
2025-02-01,P002,Widget_B,493923,62244,2578,13.99,EQ6094,Quality,399011,434189.0,405210.32,587129,91496,Low
2023-10-01,P005,Widget_E,119165,90691,4631,19.42,EQ5672,Logistics,364921,435387.18,352707.2,743848,116584,Low
2022-09-01,P002,Widget_B,209791,87799,3736,10.97,EQ5499,Logistics,293835,317251.12,273940.29,492015,152761,Medium
2022-11-01,P004,Widget_D,200488,54217,2594,14.63,EQ9995,Quality,241359,274809.89,244481.43,959579,109953,Low
2024-06-01,P001,Widget_A,185132,21952,4521,12.55,EQ6334,Assembly,258123,286568.45,267626.39,557020,151060,Low
2022-07-01,P001,Widget_A,247296,45400,690,8.29,EQ7059,Logistics,279878,285634.91,285699.92,513260,135699,High
2023-02-01,P001,Widget_A,115684,80819,1535,12.8,EQ2528,Manufacturing,200930,238632.89,195450.32,766405,134281,Medium
2025-03-01,P001,Widget_A,168183,36997,3055,14.43,EQ8100,Manufacturing,392832,455671.59,402317.2,848365,77335,Low
2024-08-01,P001,Widget_A,487460,22889,3239,13.78,EQ2592,Assembly,236861,255318.37,245283.9,928145,118819,Low
2023-01-01,P001,Widget_A,375663,96235,4512,6.75,EQ3322,Assembly,313189,314516.91,290625.76,631351,70454,Low
2024-03-01,P001,Widget_A,261141,90943,1306,7.51,EQ5181,Manufacturing,365564,420452.31,378045.51,908109,57903,Low
2024-10-01,P004,Widget_D,363902,46536,2451,11.65,EQ6233,Assembly,222983,246860.34,224753.79,436794,178493,High
2022-08-01,P003,Widget_C,254923,38549,4695,14.57,EQ5106,Manufacturing,249709,277297.71,241640.75,935886,114625,Medium
2025-05-01,P002,Widget_B,364838,45662,2128,19.91,EQ4126,Manufacturing,273082,285761.42,290305.37,530043,88856,Low
2022-11-01,P004,Widget_D,138561,94099,3307,11.82,EQ1752,Assembly,344270,411965.38,352438.39,999909,168655,Low
2023-10-01,P005,Widget_E,135232,75098,1686,15.22,EQ9655,Assembly,297477,322230.35,279087.13,993403,80615,Low
2025-02-01,P002,Widget_B,302321,81608,1502,6.24,EQ0656,Quality,334295,378702.45,338870.67,916263,68941,Low
2023-05-01,P001,Widget_A,452275,89912,637,6.53,EQ9375,Quality,236138,272988.0,238827.84,963383,144971,Low
2023-07-01,P004,Widget_D,382404,25516,3291,14.06,EQ5770,Quality,294717,322144.14,297071.55,977656,110793,Medium
2023-04-01,P005,Widget_E,113076,35828,171,17.29,EQ1047,Quality,313010,369498.61,312095.38,719212,133534,Low
2025-05-01,P002,Widget_B,119736,47655,2419,10.89,EQ7968,Quality,279266,332212.62,258177.67,934274,185031,Medium
2022-06-01,P002,Widget_B,269317,91999,4957,14.62,EQ2475,Quality,283660,285417.54,258863.08,535174,188086,Low
2024-11-01,P004,Widget_D,252017,26682,383,15.56,EQ1815,Quality,343930,373909.64,341976.96,758134,81567,Low
2022-07-01,P001,Widget_A,154800,71598,3933,8.54,EQ3280,Logistics,313551,356189.98,324121.4,835472,185657,Medium
2024-12-01,P005,Widget_E,296870,41675,4903,18.75,EQ3454,Assembly,391472,440020.24,373898.44,707924,138453,Medium
2024-04-01,P002,Widget_B,199765,57146,2940,16.16,EQ3964,Assembly,210606,228895.68,193767.44,508972,193022,Medium
2022-08-01,P001,Widget_A,225906,91512,4077,15.23,EQ7600,Logistics,328190,365772.78,321880.88,495661,132837,Low
2024-08-01,P001,Widget_A,113562,85742,4934,11.21,EQ1817,Quality,313236,330203.11,331402.37,989550,185533,Medium
2024-05-01,P005,Widget_E,171159,98657,2926,5.08,EQ7783,Quality,340192,353787.81,329265.37,897934,50025,Low
2022-12-01,P003,Widget_C,455787,72524,1953,9.85,EQ9335,Logistics,331016,353276.28,358445.28,698546,101981,Medium
2023-06-01,P004,Widget_D,296517,55701,3893,10.65,EQ0266,Manufacturing,391333,423450.39,373083.18,421316,62316,Medium
2023-04-01,P004,Widget_D,326093,70641,1495,9.8,EQ7119,Manufacturing,388840,442961.7,412626.16,890043,69932,Medium
2023-08-01,P001,Widget_A,286109,36010,347,17.8,EQ2113,Quality,265223,302810.23,239112.81,808932,168487,Low
2024-07-01,P004,Widget_D,324127,68106,3818,18.26,EQ1332,Quality,207804,219501.83,221750.51,760494,160114,Low
2023-07-01,P001,Widget_A,342200,65183,4359,5.84,EQ2801,Logistics,337555,395607.94,367449.33,643079,96694,Medium
2025-02-01,P002,Widget_B,496323,69747,4652,6.6,EQ3360,Manufacturing,333352,369434.61,325413.31,933182,92068,Low
